Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,3Y_MA
2018-02-08 00:00:00-05:00,239.31521238635983,239.45808507389037,230.01082958100235,230.0465545654297,246449500,0.0,0.0,0.0,
2018-02-09 00:00:00-05:00,232.8771022467395,235.38624380883647,225.8407938292955,233.50216674804688,283565300,0.0,0.0,0.0,
2018-02-12 00:00:00-05:00,235.58270680654945,238.42225693249392,233.64505576718005,236.93104553222656,143736000,0.0,0.0,0.0,
2018-02-13 00:00:00-05:00,235.70768582977223,238.0739544433073,235.1183463778816,237.5203399658203,81223600,0.0,0.0,0.0,
2018-02-14 00:00:00-05:00,236.0112940207123,241.09208873745249,236.00235596403715,240.7259826660156,120735700,0.0,0.0,0.0,
2018-02-15 00:00:00-05:00,242.49403851593243,243.80665229145177,239.99380752675532,243.79771423339844,111200300,0.0,0.0,0.0,
2018-02-16 00:00:00-05:00,243.1637577474043,245.84255935441843,243.1190947038466,243.86915588378903,160420100,0.0,0.0,0.0,
2018-02-20 00:00:00-05:00,242.90474617800072,244.36917048302053,241.53855874718255,242.3421936035156,86369700,0.0,0.0,0.0,
2018-02-21 00:00:00-05:00,242.7886514351858,245.30673084178216,241.03850912961417,241.13671875,98883700,0.0,0.0,0.0,
2018-02-22 00:00:00-05:00,242.0743443082465,243.81554876512584,240.77066866742513,241.44927978515625,110511300,0.0,0.0,0.0,
2018-02-23 00:00:00-05:00,242.6905150638155,245.29786682128903,242.20832312229572,245.29786682128903,92766400,0.0,0.0,0.0,
2018-02-26 00:00:00-05:00,246.3871145129496,248.2444313052796,245.788864375639,248.1461944580078,86491400,0.0,0.0,0.0,
2018-02-27 00:00:00-05:00,248.33378002712257,249.0570813995259,244.98527862784883,245.04779052734375,99099200,0.0,0.0,0.0,
2018-02-28 00:00:00-05:00,246.16392037190263,246.61932521327557,242.2439561643669,242.56539916992188,121907800,0.0,0.0,0.0,
2018-03-01 00:00:00-05:00,242.3511833785578,243.9227556997758,237.5204079026958,239.0384063720703,176855100,0.0,0.0,0.0,
2018-03-02 00:00:00-05:00,237.34182299914292,240.84213592558396,236.466765205168,240.27064514160156,139083200,0.0,0.0,0.0,
2018-03-05 00:00:00-05:00,239.06517608035355,243.6727177583033,238.9580011342065,243.0476531982422,97307400,0.0,0.0,0.0,
2018-03-06 00:00:00-05:00,244.0387895079489,244.11917752775537,242.14577426730017,243.6637725830078,79213200,0.0,0.0,0.0,
2018-03-07 00:00:00-05:00,241.467167485071,243.93164621538344,241.27072096126133,243.5744781494141,87063500,0.0,0.0,0.0,
2018-03-08 00:00:00-05:00,244.26199817582028,244.8781245973343,243.25300600379907,244.7531280517578,66901200,0.0,0.0,0.0,
2018-03-09 00:00:00-05:00,246.18183603884177,249.01242065429688,245.8603657314643,249.01242065429688,113625300,0.0,0.0,0.0,
2018-03-12 00:00:00-04:00,249.30709048102332,249.94106575392075,248.30698188482268,248.6998748779297,71924800,0.0,0.0,0.0,
2018-03-13 00:00:00-04:00,249.87856970456392,250.3875484665738,246.47649440089737,247.09262084960935,91968900,0.0,0.0,0.0,
2018-03-14 00:00:00-04:00,248.06591838781475,248.2534268418493,245.26212063399015,245.82464599609375,105895100,0.0,0.0,0.0,
2018-03-15 00:00:00-04:00,246.3425333883478,246.99435749597848,245.0477687290683,245.55674743652344,83433000,0.0,0.0,0.0,
2018-03-16 00:00:00-04:00,246.09203169598703,246.8899388474376,245.76930118033383,245.82308959960935,100343700,1.097,0.0,0.0,
2018-03-19 00:00:00-04:00,245.0610424016431,246.00236706712155,240.82053976034504,242.49700927734375,109208400,0.0,0.0,0.0,
2018-03-20 00:00:00-04:00,242.90040419741987,243.55486629991435,242.2190478912235,242.9093780517578,59757300,0.0,0.0,0.0,
2018-03-21 00:00:00-04:00,242.86458289121484,244.98930747061036,242.22806837486615,242.44322204589844,78709600,0.0,0.0,0.0,
2018-03-22 00:00:00-04:00,240.1840062859168,241.0446482572099,236.10486921912872,236.3828125,148785900,0.0,0.0,0.0,
2018-03-23 00:00:00-04:00,236.83105496351868,237.1627592807418,231.1471575779115,231.34439086914065,183534800,0.0,0.0,0.0,
2018-03-26 00:00:00-04:00,235.00219972833415,237.96067215033332,232.5636911325145,237.6737823486328,141956100,0.0,0.0,0.0,
2018-03-27 00:00:00-04:00,238.624075623918,239.16195972944715,232.05264208846316,233.63050842285156,129941400,0.0,0.0,0.0,
2018-03-28 00:00:00-04:00,233.7649868001455,235.4594038637853,231.8195480262607,232.940185546875,146452300,0.0,0.0,0.0,
2018-03-29 00:00:00-04:00,234.09662073200144,237.80818421661797,232.9490893503468,235.91653442382812,111601600,0.0,0.0,0.0,
2018-04-02 00:00:00-04:00,235.3786756062455,235.89866669664335,228.31418652709857,230.8244171142578,186286300,0.0,0.0,0.0,
2018-04-03 00:00:00-04:00,232.0795344567938,234.26702099967667,230.2596202893222,233.78289794921875,119956900,0.0,0.0,0.0,
2018-04-04 00:00:00-04:00,230.17888915597752,237.0013155424076,230.044418159004,236.28411865234375,123715300,0.0,0.0,0.0,
2018-04-05 00:00:00-04:00,238.06829207441388,239.04551234828187,236.96560194848365,238.1490020751953,82652600,0.0,0.0,0.0,
2018-04-06 00:00:00-04:00,236.1587431709779,237.6738203298172,231.2996455556985,232.84164428710935,179521200,0.0,0.0,0.0,
2018-04-09 00:00:00-04:00,234.32085538160956,237.43174672109103,233.03885242320467,233.98915100097656,105442900,0.0,0.0,0.0,
2018-04-10 00:00:00-04:00,236.92075288524492,238.5075935307926,235.7642743664983,237.70968627929688,103529000,0.0,0.0,0.0,
2018-04-11 00:00:00-04:00,236.20353588390145,238.1489749933697,236.13182710831092,236.46353149414065,91140200,0.0,0.0,0.0,
2018-04-12 00:00:00-04:00,237.8083042931708,239.3682232854418,237.62899130952857,238.4089508056641,68890500,0.0,0.0,0.0,
2018-04-13 00:00:00-04:00,239.73580819044653,239.85235889992987,236.68767882559973,237.70968627929688,85079200,0.0,0.0,0.0,
2018-04-16 00:00:00-04:00,239.36819568877115,240.44401874795307,238.53444786552944,239.66403198242188,63405300,0.0,0.0,0.0,
2018-04-17 00:00:00-04:00,241.4570297645114,242.83766284514695,240.9370659950669,242.22804260253903,64682000,0.0,0.0,0.0,
2018-04-18 00:00:00-04:00,242.67624485816071,243.22310271475155,241.9411002410607,242.4073028564453,57303900,0.0,0.0,0.0,
2018-04-19 00:00:00-04:00,241.74388995734503,241.95009708445977,240.0136324101795,241.06256103515625,77655900,0.0,0.0,0.0,
2018-04-20 00:00:00-04:00,240.99085716482836,241.21498467064436,238.12201414665796,239.01852416992188,99953100,0.0,0.0,0.0,
2018-04-23 00:00:00-04:00,239.6013059701054,240.16611172919295,237.8889683396069,238.9827117919922,65558000,0.0,0.0,0.0,
2018-04-24 00:00:00-04:00,240.0226438998812,240.2467714108536,234.240143173068,235.76422119140625,112885500,0.0,0.0,0.0,
2018-04-25 00:00:00-04:00,235.70148121746143,236.79522466883805,233.85467254110188,236.3469696044922,103840900,0.0,0.0,0.0,
2018-04-26 00:00:00-04:00,237.38690259297823,239.59230964415525,236.93864757025767,238.7495880126953,67731900,0.0,0.0,0.0,
2018-04-27 00:00:00-04:00,239.3681909885676,239.67300113217664,238.02342587065428,238.9737243652344,57053600,0.0,0.0,0.0,
2018-04-30 00:00:00-04:00,239.60128212744596,240.16608783032984,237.06414339216047,237.13587951660156,82182300,0.0,0.0,0.0,
2018-05-01 00:00:00-04:00,236.56204978090176,237.66476674593443,234.98418368966335,237.55718994140625,74203400,0.0,0.0,0.0,
2018-05-02 00:00:00-04:00,237.36005583692491,238.1848299223958,235.56703538759768,235.9615020751953,86368900,0.0,0.0,0.0,
2018-05-03 00:00:00-04:00,235.11870632068533,236.10484537017703,232.24088970599672,235.44143676757812,136311500,0.0,0.0,0.0,
2018-05-04 00:00:00-04:00,234.45526828198345,239.1798931479852,234.12356398362215,238.48956298828125,91222100,0.0,0.0,0.0,
2018-05-07 00:00:00-04:00,239.26959932101673,240.2826327758981,238.5702951617068,239.29649353027344,55304900,0.0,0.0,0.0,
2018-05-08 00:00:00-04:00,238.91994724136177,239.664038603676,237.70965310617427,239.29649353027344,67499200,0.0,0.0,0.0,
2018-05-09 00:00:00-04:00,239.9777964852052,241.941155625096,239.44885885454403,241.6094512939453,59666100,0.0,0.0,0.0,
2018-05-10 00:00:00-04:00,242.36252203591607,244.2003840418878,242.25494520811583,243.86865234375,72063900,0.0,0.0,0.0,
2018-05-11 00:00:00-04:00,243.9941074728218,244.88164340900963,243.47411647395663,244.6127014160156,59871500,0.0,0.0,0.0,
2018-05-14 00:00:00-04:00,245.0520395488124,245.71544819229405,244.1734499014961,244.72930908203125,54790600,0.0,0.0,0.0,
2018-05-15 00:00:00-04:00,243.48310430907307,243.5010246565326,242.0845511465758,243.0438232421875,87036100,0.0,0.0,0.0,
2018-05-16 00:00:00-04:00,243.07979387424928,244.5321360513116,243.05287230273564,244.06593322753903,53942600,0.0,0.0,0.0,
2018-05-17 00:00:00-04:00,243.79696367765223,244.95346939048108,243.07079267081767,243.85972595214844,56536400,0.0,0.0,0.0,
2018-05-18 00:00:00-04:00,243.5100107862596,243.8775831225288,242.89141677635655,243.25001525878903,64368000,0.0,0.0,0.0,
2018-05-21 00:00:00-04:00,244.75617277169863,245.62578845563272,244.3617062330496,245.0789031982422,58025900,0.0,0.0,0.0,
2018-05-22 00:00:00-04:00,245.6078310015768,245.86782651884877,244.06583296422383,244.3975372314453,52966400,0.0,0.0,0.0,
2018-05-23 00:00:00-04:00,243.10659953667331,245.0968525919811,242.9452069629808,245.06993103027344,64694200,0.0,0.0,0.0,
2018-05-24 00:00:00-04:00,244.6665319319427,244.94444782564665,242.7569613750456,244.56790161132812,76043800,0.0,0.0,0.0,
2018-05-25 00:00:00-04:00,243.98516845703125,244.62168283753928,243.47415123807016,243.98516845703125,56374800,0.0,0.0,0.0,
2018-05-29 00:00:00-04:00,242.33567454158305,243.10668755496403,240.04958443221545,241.17916870117188,115908600,0.0,0.0,0.0,
2018-05-30 00:00:00-04:00,242.50591457921092,244.8457921567303,242.43420582926143,244.3975372314453,69678400,0.0,0.0,0.0,
2018-05-31 00:00:00-04:00,243.98515992611107,244.2899700041377,242.29077046894673,242.900390625,93519900,0.0,0.0,0.0,
2018-06-01 00:00:00-04:00,244.2183070969785,245.58996638524675,244.14657097144064,245.28515625,71258400,0.0,0.0,0.0,
2018-06-04 00:00:00-04:00,246.11887248225557,246.71057232516824,245.87682464805533,246.45057678222656,45385200,0.0,0.0,0.0,
2018-06-05 00:00:00-04:00,246.58508666925752,247.0154213572016,245.8051272768034,246.6299285888672,51135000,0.0,0.0,0.0,
2018-06-06 00:00:00-04:00,247.24854158303225,248.79948663039752,246.62097353518325,248.69190979003903,62732200,0.0,0.0,0.0,
2018-06-07 00:00:00-04:00,249.18499973770125,249.48083604031743,247.7416042122113,248.66500854492188,72969400,0.0,0.0,0.0,
2018-06-08 00:00:00-04:00,248.19878067966252,249.4538891152985,248.02844160347135,249.4001007080078,72139700,0.0,0.0,0.0,
2018-06-11 00:00:00-04:00,249.6242194538326,250.4579670969663,249.5076687890118,249.73179626464844,58892500,0.0,0.0,0.0,
2018-06-12 00:00:00-04:00,250.15316839098313,250.42211043025503,249.40010332170945,250.0545654296875,72329000,0.0,0.0,0.0,
2018-06-13 00:00:00-04:00,250.2966689157821,250.5566645177603,249.05050668502292,249.2567138671875,79070600,0.0,0.0,0.0,
2018-06-14 00:00:00-04:00,250.1352838106147,250.42214624042185,249.28358829894145,249.88426208496097,77097600,0.0,0.0,0.0,
2018-06-15 00:00:00-04:00,249.08817738859173,249.90766816447743,247.96250777591928,249.56546020507812,120041600,1.246,0.0,0.0,
2018-06-18 00:00:00-04:00,248.08862033182857,249.1782885317951,247.60235074468588,249.0522003173828,52917600,0.0,0.0,0.0,
2018-06-19 00:00:00-04:00,246.74676125971249,248.3226986035245,246.3235084166591,248.0975646972656,97531500,0.0,0.0,0.0,
2018-06-20 00:00:00-04:00,248.79099322872884,249.19624529520215,248.1786355354453,248.52084350585935,53785500,0.0,0.0,0.0,
2018-06-21 00:00:00-04:00,248.5117823506369,248.52981065019776,246.45856239866944,246.96286010742188,71061400,0.0,0.0,0.0,
2018-06-22 00:00:00-04:00,248.2417436929435,248.3588177637889,247.18810453751144,247.41323852539065,54898500,0.0,0.0,0.0,
2018-06-25 00:00:00-04:00,246.24250603635625,246.4045958811369,242.3341840465632,244.04519653320312,137854200,0.0,0.0,0.0,
2018-06-26 00:00:00-04:00,244.62149359507544,245.44997092326153,243.85603286987256,244.58546447753903,68547400,0.0,0.0,0.0,
2018-06-27 00:00:00-04:00,245.17984240863163,246.62969159917603,242.40617724438712,242.5592803955078,105110700,0.0,0.0,0.0,
2018-06-28 00:00:00-04:00,242.50525864515367,244.7205687017801,241.78481361873648,243.9461212158203,76650500,0.0,0.0,0.0,
2018-06-29 00:00:00-04:00,245.05376417615977,246.4405968145847,244.1802434696552,244.2973175048828,97592500,0.0,0.0,0.0,
2018-07-02 00:00:00-04:00,242.70338891372867,244.9817431693533,242.46022668252152,244.8196258544922,63554800,0.0,0.0,0.0,
2018-07-03 00:00:00-04:00,245.72914965027405,245.8282228589658,243.5228538757991,243.95509338378903,42187100,0.0,0.0,0.0,
2018-07-05 00:00:00-04:00,245.0988341544736,246.00835660001744,244.0091660787578,245.9453125,56925900,0.0,0.0,0.0,
2018-07-06 00:00:00-04:00,245.9722624804369,248.4036916713057,245.58501135604263,248.0254821777344,66493700,0.0,0.0,0.0,
2018-07-09 00:00:00-04:00,249.04307592721753,250.31283425150008,248.99806014609564,250.25880432128903,50550400,0.0,0.0,0.0,
2018-07-10 00:00:00-04:00,250.7181243937791,251.25845126034108,250.4209322501953,251.1593780517578,51966800,0.0,0.0,0.0,
2018-07-11 00:00:00-04:00,249.5834591858004,250.38494913555675,249.01611730804805,249.32229614257812,77054700,0.0,0.0,0.0,
2018-07-12 00:00:00-04:00,250.60104583597817,251.63665628023625,249.98868822328913,251.58262634277344,60124700,0.0,0.0,0.0,
2018-07-13 00:00:00-04:00,251.4025673676765,252.08695582243652,250.94328535924583,251.78077697753903,48216000,0.0,0.0,0.0,
2018-07-16 00:00:00-04:00,251.825826013391,251.96988754661683,251.1053809364138,251.55564880371097,48201000,0.0,0.0,0.0,
2018-07-17 00:00:00-04:00,250.7721859851916,252.96949536630407,250.71815603993224,252.57325744628903,52315500,0.0,0.0,0.0,
2018-07-18 00:00:00-04:00,252.65427015599263,253.2125978406105,252.20400234811808,253.1045379638672,44593500,0.0,0.0,0.0,
2018-07-19 00:00:00-04:00,252.42920358962976,252.8164274119772,251.6637426156168,252.15003967285156,61412100,0.0,0.0,0.0,
2018-07-20 00:00:00-04:00,251.9427392112906,252.5821390315568,251.6996045852313,251.8616943359375,82337700,0.0,0.0,0.0,
2018-07-23 00:00:00-04:00,251.65473731816672,252.53724480311007,251.30351516888996,252.33013916015625,47047600,0.0,0.0,0.0,
2018-07-24 00:00:00-04:00,253.76200137042125,254.45540407178584,252.7173765009523,253.59988403320312,68026900,0.0,0.0,0.0,
2018-07-25 00:00:00-04:00,253.34771271561257,256.0853491150443,253.302696920579,255.76116943359375,78882900,0.0,0.0,0.0,
2018-07-26 00:00:00-04:00,255.0317151746285,255.85117845785388,254.93264195925428,255.15777587890625,57919500,0.0,0.0,0.0,
2018-07-27 00:00:00-04:00,255.49090204965785,255.5899752388055,252.4921311258777,253.42869567871097,76768700,0.0,0.0,0.0,
2018-07-30 00:00:00-04:00,253.50978327599552,253.67187308682165,251.573609767633,252.10494995117188,63742500,0.0,0.0,0.0,
2018-07-31 00:00:00-04:00,252.87940288435615,253.9690432793406,252.492179167104,253.34767150878903,68570500,0.0,0.0,0.0,
2018-08-01 00:00:00-04:00,253.5548244468833,254.0681363813872,252.2670650172342,252.9244384765625,53853300,0.0,0.0,0.0,
2018-08-02 00:00:00-04:00,251.6006847450914,254.4733683711068,251.393551638592,254.3022918701172,63426400,0.0,0.0,0.0,
2018-08-03 00:00:00-04:00,254.42831183016952,255.44592141476596,254.2481937244807,255.3918914794922,53935400,0.0,0.0,0.0,
2018-08-06 00:00:00-04:00,255.42789470295824,256.64359560554,255.0316568963432,256.32843017578125,39400900,0.0,0.0,0.0,
2018-08-07 00:00:00-04:00,257.0039112837991,257.56223905252057,256.86880893535283,257.17498779296875,43196600,0.0,0.0,0.0,
2018-08-08 00:00:00-04:00,257.0039389434754,257.4722076910195,256.5986868188622,257.06695556640625,42114600,0.0,0.0,0.0,
2018-08-09 00:00:00-04:00,257.1299369363393,257.52617481149883,256.58062339433,256.7156982421875,35717000,0.0,0.0,0.0,
2018-08-10 00:00:00-04:00,255.2567989768544,255.80611244151177,254.27519109559404,254.99563598632812,77076000,0.0,0.0,0.0,
2018-08-13 00:00:00-04:00,255.27486726169764,255.8962391207364,253.74394551116188,254.0411376953125,65732900,0.0,0.0,0.0,
2018-08-14 00:00:00-04:00,254.7795714630341,255.90524108417648,254.3833335578185,255.66207885742188,43842000,0.0,0.0,0.0,
2018-08-15 00:00:00-04:00,254.29330243782968,254.4373914630311,252.29411187168853,253.7529754638672,102925400,0.0,0.0,0.0,
2018-08-16 00:00:00-04:00,255.21181074532964,256.68870247818364,255.17578162248313,255.80616760253903,69967900,0.0,0.0,0.0,
2018-08-17 00:00:00-04:00,255.5989660186113,257.15690224884014,255.1847274044491,256.7066345214844,65618500,0.0,0.0,0.0,
2018-08-20 00:00:00-04:00,257.1660444288853,257.52625329366924,256.70676232403537,257.256103515625,39807500,0.0,0.0,0.0,
2018-08-21 00:00:00-04:00,257.778391105246,258.73295692264264,257.2920940436109,257.85943603515625,67272000,0.0,0.0,0.0,
2018-08-22 00:00:00-04:00,257.44507482154336,258.2375504023097,257.1748977014673,257.70623779296875,44993300,0.0,0.0,0.0,
2018-08-23 00:00:00-04:00,257.5261339811831,258.39965450172156,257.0398371238312,257.3640441894531,49204900,0.0,0.0,0.0,
2018-08-24 00:00:00-04:00,257.9494755227871,259.05714444509664,257.895445573618,258.9130554199219,57487400,0.0,0.0,0.0,
2018-08-27 00:00:00-04:00,260.12867906114286,261.06524370395266,259.9665892620498,260.9571838378906,57072400,0.0,0.0,0.0,
2018-08-28 00:00:00-04:00,261.4254934571392,261.5335808223322,260.615016852281,261.08331298828125,46943500,0.0,0.0,0.0,
2018-08-29 00:00:00-04:00,261.29941506496766,262.7222492320925,261.0562803446201,262.4881286621094,61485500,0.0,0.0,0.0,
2018-08-30 00:00:00-04:00,262.00189322463933,262.38010287838085,260.8221935010156,261.425537109375,61229500,0.0,0.0,0.0,
2018-08-31 00:00:00-04:00,261.0112259431754,261.8847465441312,260.5159423732391,261.4344787597656,66140800,0.0,0.0,0.0,
2018-09-04 00:00:00-04:00,261.01123738106855,261.3444311589538,259.96661277770374,260.9842224121094,57594400,0.0,0.0,0.0,
2018-09-05 00:00:00-04:00,260.62403779392633,260.8311708965671,259.2552334363269,260.2818298339844,72452400,0.0,0.0,0.0,
2018-09-06 00:00:00-04:00,260.3898735357265,260.6960523539687,258.4537274156316,259.49835205078125,65909900,0.0,0.0,0.0,
2018-09-07 00:00:00-04:00,258.4356909348095,259.9846131135821,258.1925287581664,258.9940185546875,73524800,0.0,0.0,0.0,
2018-09-10 00:00:00-04:00,260.0206950696372,260.29087229579386,259.24624748209845,259.4443664550781,50210900,0.0,0.0,0.0,
2018-09-11 00:00:00-04:00,258.78691147231154,260.7500724883655,258.4357168783625,260.2998046875,50530500,0.0,0.0,0.0,
2018-09-12 00:00:00-04:00,260.308885087781,260.9752728083681,259.5614524402715,260.3629150390625,59810800,0.0,0.0,0.0,
2018-09-13 00:00:00-04:00,261.4434860384049,262.0918727301368,261.1553080682654,261.9027404785156,51034200,0.0,0.0,0.0,
2018-09-14 00:00:00-04:00,262.10996583602616,262.29907067206705,261.1554000207311,261.9478759765625,55079900,0.0,0.0,0.0,
2018-09-17 00:00:00-04:00,261.8938687590825,261.9298704095286,260.28190173090354,260.5610656738281,68244000,0.0,0.0,0.0,
2018-09-18 00:00:00-04:00,260.7771256001223,262.5781970670211,260.7501106274056,261.974853515625,61930400,0.0,0.0,0.0,
2018-09-19 00:00:00-04:00,262.02886388619066,262.67725066512327,261.9027757014858,262.2539978027344,49080600,0.0,0.0,0.0,
2018-09-20 00:00:00-04:00,263.5327637226495,264.70344906552145,262.27199183688975,264.3792419433594,100360600,0.0,0.0,0.0,
2018-09-21 00:00:00-04:00,265.13283547320475,265.2504394980303,263.9749327470879,264.13775634765625,105479700,1.323,0.0,0.0,
2018-09-24 00:00:00-04:00,263.5497364593599,263.6944777359148,262.6722614497664,263.26025390625,53409600,0.0,0.0,0.0,
2018-09-25 00:00:00-04:00,263.7216488056378,263.8301978753247,262.77181683929825,263.01605224609375,44370000,0.0,0.0,0.0,
2018-09-26 00:00:00-04:00,263.16069216909284,264.36381403677376,261.8037741075465,262.22894287109375,79739700,0.0,0.0,0.0,
2018-09-27 00:00:00-04:00,262.7083491727212,264.0652670432832,262.42792168799696,262.9616394042969,59249500,0.0,0.0,0.0,
2018-09-28 00:00:00-04:00,262.3284537956683,263.49541113339933,262.29228918843336,262.98883056640625,70091400,0.0,0.0,0.0,
2018-10-01 00:00:00-04:00,264.24628685902786,264.98807557385464,263.2240981450758,263.9025573730469,62078900,0.0,0.0,0.0,
2018-10-02 00:00:00-04:00,263.7487487792969,264.472427545935,263.3688270891132,263.7487487792969,47258200,0.0,0.0,0.0,
2018-10-03 00:00:00-04:00,264.8161576090936,265.2413264329312,263.53162378835697,263.8934631347656,64694600,0.0,0.0,0.0,
2018-10-04 00:00:00-04:00,263.4049488622414,263.4592233805832,260.2207241577155,261.8309326171875,111545900,0.0,0.0,0.0,
2018-10-05 00:00:00-04:00,262.0571602694737,262.5818232983716,258.9181542341757,260.36553955078125,105951700,0.0,0.0,0.0,
2018-10-08 00:00:00-04:00,259.66897035608764,260.72737897828796,258.26683222203206,260.36553955078125,87742200,0.0,0.0,0.0,
2018-10-09 00:00:00-04:00,259.9765988682056,261.30635273700943,259.4157159303114,259.9856262207031,74339000,0.0,0.0,0.0,
2018-10-10 00:00:00-04:00,259.46991171267865,259.5422961501825,251.37364888275516,251.75357055664065,214731000,0.0,0.0,0.0,
2018-10-11 00:00:00-04:00,250.6498724308078,252.2962728413246,244.5708788898405,246.208251953125,274840500,0.0,0.0,0.0,
2018-10-12 00:00:00-04:00,250.36944638539327,250.65892884297273,246.3891592166588,249.627685546875,183186500,0.0,0.0,0.0,
2018-10-15 00:00:00-04:00,249.26596107571075,250.61385246098425,248.1351954609478,248.2256622314453,102263700,0.0,0.0,0.0,
2018-10-16 00:00:00-04:00,250.2157288548658,254.03319327246055,249.73628551456332,253.6532440185547,118255800,0.0,0.0,0.0,
2018-10-17 00:00:00-04:00,253.6895076638221,254.33177474810483,251.0842194936982,253.6985626220703,110626000,0.0,0.0,0.0,
2018-10-18 00:00:00-04:00,252.7486418841667,253.35474420200268,248.7412164839523,250.03480529785156,134557500,0.0,0.0,0.0,
2018-10-19 00:00:00-04:00,250.6951260813828,252.6581186468616,249.19346685994972,249.89906311035156,139901600,0.0,0.0,0.0,
2018-10-22 00:00:00-04:00,250.577635668446,250.90328288241645,248.23469285711545,248.7774658203125,82415800,0.0,0.0,0.0,
2018-10-23 00:00:00-04:00,245.10471140909576,248.65077613186935,242.98789435333217,247.51095581054688,146352700,0.0,0.0,0.0,
2018-10-24 00:00:00-04:00,247.25765951620423,247.6466637731507,239.4508788186589,240.01173400878903,177806700,0.0,0.0,0.0,
2018-10-25 00:00:00-04:00,241.8752361344988,245.88266191414263,240.83493753256215,244.3176727294922,138061500,0.0,0.0,0.0,
2018-10-26 00:00:00-04:00,240.554497465088,245.1499154679261,237.27075063789377,240.020751953125,201574600,0.0,0.0,0.0,
2018-10-29 00:00:00-04:00,243.15979689069005,244.4714958853429,235.06353264733377,238.6910095214844,160749100,0.0,0.0,0.0,
2018-10-30 00:00:00-04:00,238.51904882189191,242.54455549989763,238.021495677487,242.2279357910156,157116000,0.0,0.0,0.0,
2018-10-31 00:00:00-04:00,244.8333288908023,247.1672442314515,244.3538854458749,244.81524658203125,128296300,0.0,0.0,0.0,
